record_type,profile_id,distribution,d1_score,d2_score,d3_score,d4_score,d5_score,d6_score,overall_maturity,readiness_raw,readiness_final,readiness_band,safeguard_applied,readiness_delta_raw_final,metric,value,count,fraction
profile,grb_mc_09693,uniform,1.889,2.111,2.333,2.222,2.556,2.333,2.241,56.03,56.03,Substantially ready,False,0.0,,,,
profile,grb_mc_09694,uniform,2.333,1.333,2.556,2.111,1.556,1.556,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09695,uniform,2.444,1.778,1.778,1.111,2.333,1.444,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09696,uniform,2.222,2.667,1.667,2.333,1.889,2.222,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_09697,uniform,2.222,1.778,2.111,2.333,2.556,1.444,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09698,uniform,2.556,2.667,1.778,1.778,2.556,2.778,2.352,58.8,58.8,Substantially ready,False,0.0,,,,
profile,grb_mc_09699,uniform,2.222,1.444,2.556,2.333,2.556,2.0,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09700,uniform,2.333,2.556,2.0,1.444,2.556,1.556,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09701,uniform,2.778,1.778,2.0,2.0,1.667,1.0,1.871,46.77,46.77,Emerging,False,0.0,,,,
profile,grb_mc_09702,uniform,2.222,1.778,2.222,2.556,2.444,1.667,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_09703,uniform,2.222,2.667,1.667,2.889,1.0,1.333,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09704,uniform,1.889,2.0,2.667,1.556,2.667,2.222,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_09705,uniform,1.889,2.222,1.889,1.333,1.222,2.556,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09706,uniform,2.222,1.556,1.778,2.222,1.556,1.889,1.871,46.77,46.77,Emerging,False,0.0,,,,
profile,grb_mc_09707,uniform,3.0,2.333,2.111,2.111,2.222,1.444,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_09708,uniform,2.778,2.0,2.444,2.0,2.444,2.778,2.407,60.17,60.17,Substantially ready,False,0.0,,,,
profile,grb_mc_09709,uniform,2.444,2.111,2.111,2.0,1.444,3.111,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_09710,uniform,1.889,1.222,2.111,2.667,1.778,2.0,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09711,uniform,2.222,2.667,2.444,1.778,2.333,1.889,2.222,55.55,55.55,Substantially ready,False,0.0,,,,
profile,grb_mc_09712,uniform,2.778,2.333,2.667,2.889,2.0,1.333,2.333,58.33,58.33,Substantially ready,False,0.0,,,,
profile,grb_mc_09713,uniform,1.556,1.778,1.111,2.556,1.667,1.667,1.723,43.08,43.08,Emerging,False,0.0,,,,
profile,grb_mc_09714,uniform,1.556,2.556,1.667,0.889,1.222,2.333,1.704,42.6,42.6,Emerging,False,0.0,,,,
profile,grb_mc_09715,uniform,2.778,2.667,2.667,2.222,1.889,2.444,2.445,61.12,61.12,Substantially ready,False,0.0,,,,
profile,grb_mc_09716,uniform,2.0,1.444,1.444,1.889,2.556,2.333,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09717,uniform,2.111,1.889,2.111,2.0,1.889,1.333,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_09718,uniform,1.111,1.889,2.444,3.0,1.556,0.889,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09719,uniform,2.444,1.333,1.667,2.556,2.444,1.222,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09720,uniform,1.889,3.0,2.333,2.889,1.889,2.0,2.333,58.33,58.33,Substantially ready,False,0.0,,,,
profile,grb_mc_09721,uniform,2.0,1.778,2.333,1.222,1.778,1.556,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_09722,uniform,1.556,1.222,1.444,1.556,1.667,1.0,1.407,35.17,35.17,Emerging,False,0.0,,,,
profile,grb_mc_09723,uniform,1.889,2.444,2.0,1.667,2.222,2.111,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_09724,uniform,2.444,2.222,2.0,1.889,1.111,1.333,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_09725,uniform,2.444,1.889,2.444,2.0,1.889,1.778,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09726,uniform,3.0,2.222,2.222,2.556,1.222,2.778,2.333,58.33,58.33,Substantially ready,False,0.0,,,,
profile,grb_mc_09727,uniform,1.667,1.778,1.333,1.889,1.889,2.0,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_09728,uniform,1.667,2.0,1.778,1.778,1.222,2.222,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_09729,uniform,1.778,2.444,2.0,2.111,1.778,2.222,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_09730,uniform,1.889,2.222,2.778,2.0,1.333,2.222,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09731,uniform,2.222,2.0,2.0,2.778,2.111,1.444,2.092,52.3,52.3,Substantially ready,False,0.0,,,,
profile,grb_mc_09732,uniform,1.444,1.667,1.667,2.556,1.889,1.889,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09733,uniform,1.222,1.556,2.333,2.778,2.0,2.556,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09734,uniform,2.111,2.111,2.0,1.667,2.0,1.556,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09735,uniform,0.889,2.0,2.444,3.111,2.222,1.111,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09736,uniform,1.889,2.667,2.0,1.889,2.333,1.889,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_09737,uniform,1.556,1.889,2.222,2.444,1.444,1.667,1.87,46.75,46.75,Emerging,False,0.0,,,,
profile,grb_mc_09738,uniform,0.889,2.222,2.333,2.222,3.556,2.333,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_09739,uniform,2.222,2.0,2.111,2.333,2.333,1.889,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_09740,uniform,1.222,1.667,1.222,1.778,1.667,1.444,1.5,37.5,37.5,Emerging,False,0.0,,,,
profile,grb_mc_09741,uniform,1.444,3.222,1.556,2.111,2.333,1.778,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09742,uniform,2.667,2.222,1.667,1.778,2.444,2.667,2.241,56.03,56.03,Substantially ready,False,0.0,,,,
profile,grb_mc_09743,uniform,2.444,1.111,2.444,2.222,3.111,2.111,2.24,56.0,56.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09744,uniform,2.0,1.333,1.556,2.333,1.667,2.889,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09745,uniform,1.667,1.556,2.0,2.111,2.333,2.222,1.982,49.55,49.55,Advanced readiness,False,0.0,,,,
profile,grb_mc_09746,uniform,1.889,1.778,1.444,2.667,1.778,1.333,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09747,uniform,2.667,1.444,2.0,2.444,1.556,2.667,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_09748,uniform,2.111,2.778,1.778,2.444,2.556,1.556,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_09749,uniform,1.778,1.111,2.0,2.333,2.556,1.667,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09750,uniform,1.778,2.667,1.778,1.889,1.444,2.556,2.019,50.48,50.48,Substantially ready,False,0.0,,,,
profile,grb_mc_09751,uniform,2.222,2.222,1.667,2.111,1.889,2.111,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_09752,uniform,2.333,1.556,1.222,1.667,2.111,1.556,1.741,43.53,43.53,Emerging,False,0.0,,,,
profile,grb_mc_09753,uniform,1.778,2.556,1.667,0.889,2.0,2.333,1.871,46.77,46.77,Emerging,False,0.0,,,,
profile,grb_mc_09754,uniform,1.667,2.444,2.333,1.667,2.111,2.333,2.092,52.3,52.3,Substantially ready,False,0.0,,,,
profile,grb_mc_09755,uniform,2.333,1.667,2.111,1.556,2.111,1.667,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09756,uniform,1.778,2.111,2.333,2.222,2.667,2.556,2.278,56.95,56.95,Substantially ready,False,0.0,,,,
profile,grb_mc_09757,uniform,1.889,2.222,2.556,2.111,2.0,1.778,2.093,52.33,52.33,Substantially ready,False,0.0,,,,
profile,grb_mc_09758,uniform,1.444,1.778,1.444,1.556,2.222,2.444,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09759,uniform,2.222,1.222,2.0,3.0,1.778,1.889,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09760,uniform,1.333,1.889,2.333,2.222,2.333,2.0,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09761,uniform,2.111,2.333,2.444,1.889,1.889,1.778,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09762,uniform,1.667,2.778,1.556,2.222,2.0,1.667,1.982,49.55,49.55,Advanced readiness,False,0.0,,,,
profile,grb_mc_09763,uniform,1.889,2.111,2.111,1.667,2.0,2.333,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09764,uniform,2.889,2.333,1.667,2.111,1.778,1.222,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09765,uniform,2.111,2.222,2.0,1.0,1.889,2.0,1.87,46.75,46.75,Emerging,False,0.0,,,,
profile,grb_mc_09766,uniform,2.111,1.778,2.444,2.667,1.333,2.222,2.092,52.3,52.3,Substantially ready,False,0.0,,,,
profile,grb_mc_09767,uniform,1.444,2.0,2.444,1.556,1.333,2.111,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09768,uniform,2.0,3.0,2.222,0.778,2.556,2.444,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_09769,uniform,2.222,1.889,1.556,1.333,1.778,1.222,1.667,41.68,41.68,Emerging,False,0.0,,,,
profile,grb_mc_09770,uniform,1.889,2.444,1.778,2.556,1.222,1.889,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09771,uniform,1.444,1.889,1.0,1.778,1.778,1.111,1.5,37.5,37.5,Emerging,False,0.0,,,,
profile,grb_mc_09772,uniform,2.444,2.444,2.778,2.333,2.444,1.667,2.352,58.8,58.8,Substantially ready,False,0.0,,,,
profile,grb_mc_09773,uniform,2.111,2.556,2.667,2.333,1.222,2.667,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_09774,uniform,1.667,2.556,2.0,1.556,2.667,1.889,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_09775,uniform,2.111,2.778,1.889,1.889,3.0,1.667,2.222,55.55,55.55,Substantially ready,False,0.0,,,,
profile,grb_mc_09776,uniform,2.556,1.889,1.333,2.111,1.778,1.444,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09777,uniform,2.333,1.889,2.556,2.0,2.556,1.556,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_09778,uniform,2.333,2.222,1.556,2.778,2.556,1.556,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_09779,uniform,1.556,2.0,1.333,3.111,1.667,2.0,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09780,uniform,2.667,2.444,2.444,1.778,1.778,2.0,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09781,uniform,1.889,2.667,2.333,1.778,3.0,1.444,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09782,uniform,1.111,1.556,2.778,1.222,1.889,2.222,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_09783,uniform,2.0,2.222,1.444,2.444,1.889,2.111,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09784,uniform,1.0,1.778,1.444,2.111,2.222,2.333,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09785,uniform,1.556,1.556,2.111,2.889,2.444,1.556,2.019,50.48,50.48,Substantially ready,False,0.0,,,,
profile,grb_mc_09786,uniform,2.0,2.556,1.889,2.778,2.0,1.889,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09787,uniform,2.0,2.333,1.889,1.889,2.111,1.778,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09788,uniform,2.556,1.222,1.778,1.889,2.111,1.778,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_09789,uniform,2.111,2.0,2.556,2.111,1.778,2.556,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09790,uniform,2.778,1.333,2.0,2.111,2.556,1.556,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_09791,uniform,1.778,1.889,2.556,1.556,2.667,1.889,2.056,51.4,51.4,Substantially ready,False,0.0,,,,
profile,grb_mc_09792,uniform,2.444,2.0,1.667,1.667,1.111,2.778,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09793,uniform,2.333,1.667,2.444,1.667,1.889,2.333,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_09794,uniform,1.444,2.111,2.778,2.0,1.889,1.556,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09795,uniform,2.444,2.222,2.111,2.444,2.667,1.556,2.241,56.03,56.03,Substantially ready,False,0.0,,,,
profile,grb_mc_09796,uniform,1.889,1.667,2.333,1.333,2.0,1.333,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_09797,uniform,2.222,2.333,1.111,2.889,1.667,1.556,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09798,uniform,2.333,2.444,2.111,2.111,2.333,1.889,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_09799,uniform,1.778,2.556,1.556,1.667,1.778,1.556,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09800,uniform,0.889,2.667,2.667,1.778,2.667,1.778,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09801,uniform,2.111,2.0,2.111,1.222,1.556,1.556,1.759,43.97,43.97,Emerging,False,0.0,,,,
profile,grb_mc_09802,uniform,1.444,2.0,2.667,1.444,2.444,1.778,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09803,uniform,2.0,1.444,2.444,2.222,0.778,1.778,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_09804,uniform,2.0,1.667,2.0,1.889,1.667,1.222,1.741,43.53,43.53,Emerging,False,0.0,,,,
profile,grb_mc_09805,uniform,2.333,2.222,2.0,2.444,2.333,2.667,2.333,58.33,58.33,Substantially ready,False,0.0,,,,
profile,grb_mc_09806,uniform,1.556,3.111,1.556,1.444,1.889,2.111,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09807,uniform,2.0,2.444,1.556,2.556,1.778,1.444,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09808,uniform,2.556,2.0,1.333,2.333,1.667,2.333,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_09809,uniform,1.667,2.111,2.111,1.889,2.222,2.111,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09810,uniform,2.111,2.0,1.111,1.667,2.333,2.222,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09811,uniform,0.444,1.111,2.444,2.889,1.778,2.0,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_09812,uniform,1.778,2.0,2.0,2.0,1.222,1.667,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_09813,uniform,1.444,1.222,2.0,1.333,2.556,2.222,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_09814,uniform,1.111,2.333,1.889,2.0,2.667,2.333,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_09815,uniform,2.778,1.333,3.111,0.889,2.111,1.556,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09816,uniform,1.667,2.222,1.444,2.222,2.222,2.444,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_09817,uniform,2.111,2.444,1.889,1.889,1.667,2.0,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09818,uniform,1.778,2.333,1.889,3.0,2.222,1.889,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09819,uniform,1.556,1.222,2.222,2.778,1.556,2.444,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09820,uniform,1.667,2.111,2.667,1.778,2.0,1.667,1.982,49.55,49.55,Advanced readiness,False,0.0,,,,
profile,grb_mc_09821,uniform,2.444,1.222,1.778,1.778,1.778,2.333,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_09822,uniform,1.444,2.0,2.0,2.111,3.222,2.222,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_09823,uniform,2.111,2.111,1.778,2.222,2.333,2.556,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09824,uniform,1.778,2.111,2.0,1.556,2.0,1.556,1.834,45.85,45.85,Emerging,False,0.0,,,,
profile,grb_mc_09825,uniform,2.111,1.889,2.0,1.889,2.333,2.0,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_09826,uniform,1.222,2.111,1.111,1.667,1.222,2.444,1.63,40.75,40.75,Emerging,False,0.0,,,,
profile,grb_mc_09827,uniform,1.556,1.333,2.444,2.333,3.333,1.889,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_09828,uniform,2.556,1.778,1.778,2.0,1.556,1.222,1.815,45.38,45.38,Emerging,False,0.0,,,,
profile,grb_mc_09829,uniform,2.0,1.889,2.0,2.333,2.444,2.444,2.185,54.62,54.62,Substantially ready,False,0.0,,,,
profile,grb_mc_09830,uniform,2.444,1.667,1.556,2.222,2.0,2.111,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09831,uniform,2.222,2.222,2.0,1.889,2.111,2.444,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_09832,uniform,1.222,2.0,1.778,2.889,1.222,2.333,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09833,uniform,2.333,2.0,1.556,2.222,2.111,1.111,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_09834,uniform,1.556,2.222,1.667,2.444,2.0,2.111,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09835,uniform,1.778,2.556,2.444,1.667,1.444,1.889,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09836,uniform,2.444,1.889,1.889,0.889,2.111,1.556,1.796,44.9,44.9,Emerging,False,0.0,,,,
profile,grb_mc_09837,uniform,1.556,2.0,2.111,2.111,1.889,1.667,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_09838,uniform,2.222,2.222,1.111,1.889,1.778,1.778,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_09839,uniform,1.111,2.667,1.889,2.0,2.111,1.667,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09840,uniform,2.667,1.222,2.778,1.556,1.778,2.0,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09841,uniform,2.0,1.556,2.222,2.333,2.111,1.889,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09842,uniform,2.0,1.667,1.889,1.889,1.556,2.111,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09843,uniform,1.444,2.444,1.889,3.111,1.333,2.111,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_09844,uniform,1.556,1.111,1.889,2.111,2.333,1.667,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_09845,uniform,1.444,1.889,1.111,2.0,1.889,2.667,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_09846,uniform,2.111,1.889,1.778,2.889,2.667,2.0,2.222,55.55,55.55,Substantially ready,False,0.0,,,,
profile,grb_mc_09847,uniform,2.222,1.333,2.222,2.333,2.111,1.778,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09848,uniform,2.222,2.667,2.111,2.0,2.333,1.889,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_09849,uniform,2.667,2.222,2.111,2.111,2.222,1.111,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09850,uniform,1.778,2.111,2.0,1.667,2.333,1.556,1.907,47.67,47.67,Emerging,False,0.0,,,,
profile,grb_mc_09851,uniform,3.0,1.333,1.667,1.889,1.889,2.111,1.981,49.53,49.53,Advanced readiness,False,0.0,,,,
profile,grb_mc_09852,uniform,2.444,3.111,2.444,2.0,2.222,1.889,2.352,58.8,58.8,Substantially ready,False,0.0,,,,
profile,grb_mc_09853,uniform,2.444,1.889,2.0,1.889,2.111,1.778,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09854,uniform,2.0,1.889,2.0,1.889,2.222,2.333,2.055,51.38,51.38,Substantially ready,False,0.0,,,,
profile,grb_mc_09855,uniform,2.0,2.333,1.889,2.333,2.111,2.556,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_09856,uniform,1.556,2.222,2.0,1.556,2.556,2.0,1.982,49.55,49.55,Advanced readiness,False,0.0,,,,
profile,grb_mc_09857,uniform,2.889,1.667,1.0,1.889,2.333,1.889,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09858,uniform,1.444,2.0,2.333,1.889,1.444,2.444,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_09859,uniform,3.111,1.556,2.222,1.889,1.778,2.111,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_09860,uniform,2.444,1.556,2.222,1.667,2.0,1.667,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_09861,uniform,2.0,2.333,2.111,2.0,2.0,2.778,2.204,55.1,55.1,Substantially ready,False,0.0,,,,
profile,grb_mc_09862,uniform,2.222,2.222,2.0,2.0,2.556,2.556,2.259,56.47,56.47,Substantially ready,False,0.0,,,,
profile,grb_mc_09863,uniform,2.111,2.667,1.444,2.111,2.333,1.889,2.092,52.3,52.3,Substantially ready,False,0.0,,,,
profile,grb_mc_09864,uniform,2.111,2.333,2.0,1.444,2.0,2.111,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09865,uniform,1.667,2.0,2.222,2.333,2.444,1.556,2.037,50.92,50.92,Substantially ready,False,0.0,,,,
profile,grb_mc_09866,uniform,2.333,1.444,1.667,2.111,2.222,1.444,1.87,46.75,46.75,Emerging,False,0.0,,,,
profile,grb_mc_09867,uniform,2.444,2.0,2.444,2.111,1.778,2.0,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_09868,uniform,1.778,2.333,1.667,2.222,1.778,1.556,1.889,47.23,47.23,Emerging,False,0.0,,,,
profile,grb_mc_09869,uniform,1.444,0.778,1.111,2.222,2.333,1.889,1.63,40.75,40.75,Emerging,False,0.0,,,,
profile,grb_mc_09870,uniform,2.222,1.778,2.222,2.778,2.0,1.889,2.148,53.7,53.7,Substantially ready,False,0.0,,,,
profile,grb_mc_09871,uniform,2.556,2.444,1.778,1.778,1.778,2.444,2.13,53.25,53.25,Substantially ready,False,0.0,,,,
profile,grb_mc_09872,uniform,1.444,2.222,1.333,1.889,2.111,2.0,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_09873,uniform,1.444,2.667,2.111,2.556,1.778,1.444,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09874,uniform,2.444,2.889,1.556,1.333,2.0,1.444,1.944,48.6,48.6,Emerging,False,0.0,,,,
profile,grb_mc_09875,uniform,2.556,2.778,1.333,1.333,1.444,1.667,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09876,uniform,2.222,1.444,2.222,2.444,2.111,2.222,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_09877,uniform,2.222,2.333,1.556,2.333,2.0,1.667,2.018,50.45,50.45,Substantially ready,False,0.0,,,,
profile,grb_mc_09878,uniform,2.222,1.222,2.667,1.0,2.556,1.889,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_09879,uniform,1.222,2.889,1.778,2.111,1.889,2.556,2.074,51.85,51.85,Substantially ready,False,0.0,,,,
profile,grb_mc_09880,uniform,1.778,2.111,2.0,2.556,1.778,1.667,1.982,49.55,49.55,Advanced readiness,False,0.0,,,,
profile,grb_mc_09881,uniform,1.556,3.0,1.111,2.778,2.0,1.333,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09882,uniform,1.889,1.778,1.222,2.0,2.111,2.111,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09883,uniform,2.556,2.111,2.444,1.556,3.111,2.0,2.296,57.4,57.4,Substantially ready,False,0.0,,,,
profile,grb_mc_09884,uniform,2.111,1.667,2.444,2.667,1.889,1.889,2.111,52.78,52.78,Substantially ready,False,0.0,,,,
profile,grb_mc_09885,uniform,1.556,1.778,1.111,2.0,2.333,2.333,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09886,uniform,2.667,2.444,1.778,1.333,1.778,1.778,1.963,49.08,49.08,Advanced readiness,False,0.0,,,,
profile,grb_mc_09887,uniform,2.667,1.667,2.222,1.333,1.778,1.889,1.926,48.15,48.15,Emerging,False,0.0,,,,
profile,grb_mc_09888,uniform,0.889,1.778,1.444,1.667,1.889,2.111,1.63,40.75,40.75,Emerging,False,0.0,,,,
profile,grb_mc_09889,uniform,1.111,1.889,1.889,2.0,1.444,2.667,1.833,45.82,45.82,Emerging,False,0.0,,,,
profile,grb_mc_09890,uniform,2.333,2.778,1.778,1.556,2.333,1.778,2.093,52.33,52.33,Substantially ready,False,0.0,,,,
profile,grb_mc_09891,uniform,1.667,2.0,2.667,1.889,2.556,2.222,2.167,54.17,54.17,Substantially ready,False,0.0,,,,
profile,grb_mc_09892,uniform,2.222,1.778,1.333,1.667,1.556,2.556,1.852,46.3,46.3,Emerging,False,0.0,,,,
profile,grb_mc_09893,uniform,1.667,1.667,2.111,1.667,2.556,2.333,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
profile,grb_mc_09894,uniform,1.667,1.444,1.889,1.778,2.222,1.667,1.778,44.45,44.45,Emerging,False,0.0,,,,
profile,grb_mc_09895,uniform,2.111,2.111,2.333,1.444,2.111,1.889,2.0,50.0,50.0,Substantially ready,False,0.0,,,,
